 2005, 1, 20, 11,-0.6,86
 2005, 1, 20, 12,-0.4,89
 2005, 1, 20, 13,-0.2,88
 2005, 1, 20, 14,1.6,81
 2005, 1, 20, 15,2.5,75
 2005, 1, 20, 16,2.8,74
 2005, 1, 20, 17,2.4,72
 2005, 1, 20, 18,1.8,76
 2005, 1, 20, 19,1.6,79
 2005, 1, 20, 20,1.4,86
 2005, 1, 20, 21,1.2,86
 2005, 1, 20, 22,1.0,86
 2005, 1, 20, 23,0.8,89
 2005, 1, 20, 24,0.6,97
 2005, 1, 21, 1,0.3,97
 2005, 1, 21, 2,0.1,97
 2005, 1, 21, 3,-0.2,98
 2005, 1, 21, 4,-0.3,98
 2005, 1, 21, 5,-0.5,98
 2005, 1, 21, 6,-0.6,98
 2005, 1, 21, 7,-0.7,98
 2005, 1, 21, 8,-0.9,98
 2005, 1, 21, 9,-1.0,97
 2005, 1, 21, 10,-0.9,98
 2005, 1, 21, 11,-0.5,97
 2005, 1, 21, 12,-0.5,93
 2005, 1, 21, 13,-0.4,94
 2005, 1, 21, 14,-0.4,92
 2005, 1, 21, 15,-0.4,93
 2005, 1, 21, 16,-0.7,94
 2005, 1, 21, 17,-0.9,91
 2005, 1, 21, 18,-1.2,92
 2005, 1, 21, 19,-1.7,96
 2005, 1, 21, 20,-2.9,99
 2005, 1, 21, 21,-1.7,90
 2005, 1, 21, 22,-1.7,88
 2005, 1, 21, 23,-1.8,89
 2005, 1, 21, 24,-2.0,91
 2005, 1, 22, 1,-2.3,98
 2005, 1, 22, 2,-2.6,98
 2005, 1, 22, 3,-2.9,98
 2005, 1, 22, 4,-3.1,98
 2005, 1, 22, 5,-3.2,98
 2005, 1, 22, 6,-3.3,97
 2005, 1, 22, 7,-3.4,97
 2005, 1, 22, 8,-3.4,97
 2005, 1, 22, 9,-2.6,91
 2005, 1, 22, 10,-1.0,85
 2005, 1, 22, 11,0.5,68
 2005, 1, 22, 12,2.7,58
 2005, 1, 22, 13,3.5,53
 2005, 1, 22, 14,3.8,50
 2005, 1, 22, 15,2.6,58
 2005, 1, 22, 16,1.5,61
 2005, 1, 22, 17,0.6,69
 2005, 1, 22, 18,-0.1,70
 2005, 1, 22, 19,-0.7,76
 2005, 1, 22, 20,-1.2,74
 2005, 1, 22, 21,-1.8,75
 2005, 1, 22, 22,-2.3,74
 2005, 1, 22, 23,-2.9,72
 2005, 1, 22, 24,-3.4,74
 2005, 1, 23, 1,-4.4,78
 2005, 1, 23, 2,-5.5,84
 2005, 1, 23, 3,-6.6,88
 2005, 1, 23, 4,-7.2,93
 2005, 1, 23, 5,-7.9,95
 2005, 1, 23, 6,-8.5,91
 2005, 1, 23, 7,-9.0,91
 2005, 1, 23, 8,-9.4,89
 2005, 1, 23, 9,-9.5,94
 2005, 1, 23, 10,-9.3,92
 2005, 1, 23, 11,-9.2,90
 2005, 1, 23, 12,-8.9,83
 2005, 1, 23, 13,-8.7,83
 2005, 1, 23, 14,-8.5,85
 2005, 1, 23, 15,-8.5,83
 2005, 1, 23, 16,-8.7,84
 2005, 1, 23, 17,-9.2,77
 2005, 1, 23, 18,-9.7,78
 2005, 1, 23, 19,-10.1,77
 2005, 1, 23, 20,-10.5,76
 2005, 1, 23, 21,-11.0,76
 2005, 1, 23, 22,-11.4,79
 2005, 1, 23, 23,-11.9,82
 2005, 1, 23, 24,-11.0,82
 2005, 1, 24, 1,-11.0,86
 2005, 1, 24, 2,-11.0,83
 2005, 1, 24, 3,-10.9,82
 2005, 1, 24, 4,-10.9,84
 2005, 1, 24, 5,-10.9,85
 2005, 1, 24, 6,-10.9,86
 2005, 1, 24, 7,-10.9,88
 2005, 1, 24, 8,-10.9,90
 2005, 1, 24, 9,-10.6,88
 2005, 1, 24, 10,-9.4,82
 2005, 1, 24, 11,-8.7,80
 2005, 1, 24, 12,-7.8,77
 2005, 1, 24, 13,-7.3,78
 2005, 1, 24, 14,-7.0,80
 2005, 1, 24, 15,-6.9,84
 2005, 1, 24, 16,-7.1,86
 2005, 1, 24, 17,-7.7,92
 2005, 1, 24, 18,-8.3,98
 2005, 1, 24, 19,-8.0,92
 2005, 1, 24, 20,-7.8,96
 2005, 1, 24, 21,-7.6,98
 2005, 1, 24, 22,-7.4,100
 2005, 1, 24, 23,-7.2,99
 2005, 1, 24, 24,-6.9,100
 2005, 1, 25, 1,-7.1,97
 2005, 1, 25, 2,-7.0,97
 2005, 1, 25, 3,-7.0,98
 2005, 1, 25, 4,-7.0,98
 2005, 1, 25, 5,-7.0,98
 2005, 1, 25, 6,-7.0,97
 2005, 1, 25, 7,-7.3,98
 2005, 1, 25, 8,-7.0,95
 2005, 1, 25, 9,-6.7,97
 2005, 1, 25, 10,-7.4,99
 2005, 1, 25, 11,-6.0,90
 2005, 1, 25, 12,-5.5,88
 2005, 1, 25, 13,-5.3,88
 2005, 1, 25, 14,-5.1,85
 2005, 1, 25, 15,-5.0,82
 2005, 1, 25, 16,-5.1,83
 2005, 1, 25, 17,-5.4,92
 2005, 1, 25, 18,-6.1,98
 2005, 1, 25, 19,-5.7,98
 2005, 1, 25, 20,-5.9,98
 2005, 1, 25, 21,-5.8,96
 2005, 1, 25, 22,-5.8,98
 2005, 1, 25, 23,-5.8,98
 2005, 1, 25, 24,-5.9,98
 2005, 1, 26, 1,-6.6,98
 2005, 1, 26, 2,-6.0,97
 2005, 1, 26, 3,-6.0,98
 2005, 1, 26, 4,-6.0,98
 2005, 1, 26, 5,-6.1,98
 2005, 1, 26, 6,-6.2,97
 2005, 1, 26, 7,-6.3,98
 2005, 1, 26, 8,-6.1,94
 2005, 1, 26, 9,-5.9,94
 2005, 1, 26, 10,-5.2,86
 2005, 1, 26, 11,-4.7,82
 2005, 1, 26, 12,-4.3,82
 2005, 1, 26, 13,-4.0,82
 2005, 1, 26, 14,-3.8,81
 2005, 1, 26, 15,-3.7,81
 2005, 1, 26, 16,-3.9,70
 2005, 1, 26, 17,-4.2,76
 2005, 1, 26, 18,-4.5,88
 2005, 1, 26, 19,-4.7,82
 2005, 1, 26, 20,-4.9,84
 2005, 1, 26, 21,-5.2,89
 2005, 1, 26, 22,-5.4,87
 2005, 1, 26, 23,-5.6,86
 2005, 1, 26, 24,-5.9,88
 2005, 1, 27, 1,-6.2,92
 2005, 1, 27, 2,-6.4,95
 2005, 1, 27, 3,-6.7,95
 2005, 1, 27, 4,-6.8,100
 2005, 1, 27, 5,-6.9,100
 2005, 1, 27, 6,-7.0,100
 2005, 1, 27, 7,-7.1,100
 2005, 1, 27, 8,-7.1,100
 2005, 1, 27, 9,-6.1,100
 2005, 1, 27, 10,-3.3,92
 2005, 1, 27, 11,-1.5,80
 2005, 1, 27, 12,0.3,72
 2005, 1, 27, 13,0.5,69
 2005, 1, 27, 14,0.3,67
 2005, 1, 27, 15,-1.1,72
 2005, 1, 27, 16,-2.3,75
 2005, 1, 27, 17,-3.3,78
 2005, 1, 27, 18,-4.1,80
 2005, 1, 27, 19,-4.1,78
 2005, 1, 27, 20,-4.0,79
 2005, 1, 27, 21,-4.0,80
 2005, 1, 27, 22,-3.9,77
 2005, 1, 27, 23,-3.9,75
 2005, 1, 27, 24,-3.8,75
 2005, 1, 28, 1,-3.9,74
 2005, 1, 28, 2,-4.0,77
 2005, 1, 28, 3,-4.3,82
 2005, 1, 28, 4,-4.1,89
 2005, 1, 28, 5,-4.2,93
 2005, 1, 28, 6,-4.2,95
 2005, 1, 28, 7,-4.3,91
 2005, 1, 28, 8,-4.2,94
 2005, 1, 28, 9,-4.0,91
 2005, 1, 28, 10,-3.1,82
 2005, 1, 28, 11,-2.4,81
 2005, 1, 28, 12,-1.9,81
 2005, 1, 28, 13,-1.6,81
 2005, 1, 28, 14,-1.4,68
 2005, 1, 28, 15,-1.3,70
 2005, 1, 28, 16,-1.4,69
 2005, 1, 28, 17,-1.8,69
 2005, 1, 28, 18,-2.2,78
 2005, 1, 28, 19,-2.5,77
 2005, 1, 28, 20,-2.9,75
 2005, 1, 28, 21,-3.2,73
 2005, 1, 28, 22,-3.5,72
 2005, 1, 28, 23,-3.8,78
 2005, 1, 28, 24,-4.2,83
 2005, 1, 29, 1,-4.6,89
 2005, 1, 29, 2,-4.9,85
 2005, 1, 29, 3,-5.3,81
 2005, 1, 29, 4,-5.5,79
 2005, 1, 29, 5,-5.6,81
 2005, 1, 29, 6,-5.8,79
 2005, 1, 29, 7,-5.9,83
 2005, 1, 29, 8,-6.0,83
 2005, 1, 29, 9,-5.1,74
 2005, 1, 29, 10,-1.3,64
 2005, 1, 29, 11,1.8,57
 2005, 1, 29, 12,4.5,52
 2005, 1, 29, 13,6.5,51
 2005, 1, 29, 14,7.7,47
 2005, 1, 29, 15,8.1,49
 2005, 1, 29, 16,7.3,51
 2005, 1, 29, 17,5.5,54
 2005, 1, 29, 18,3.3,64
 2005, 1, 29, 19,2.8,71
 2005, 1, 29, 20,2.2,73
 2005, 1, 29, 21,1.7,75
 2005, 1, 29, 22,1.2,75
 2005, 1, 29, 23,0.7,72
 2005, 1, 29, 24,0.1,74
 2005, 1, 30, 1,-0.5,73
 2005, 1, 30, 2,-1.1,80
 2005, 1, 30, 3,-1.8,88
 2005, 1, 30, 4,-2.1,88
 2005, 1, 30, 5,-2.5,85
 2005, 1, 30, 6,-2.9,96
 2005, 1, 30, 7,-3.1,99
 2005, 1, 30, 8,-3.4,100
 2005, 1, 30, 9,-2.6,100
 2005, 1, 30, 10,-0.6,87
 2005, 1, 30, 11,0.5,75
 2005, 1, 30, 12,1.6,70
 2005, 1, 30, 13,2.4,69
 2005, 1, 30, 14,2.4,67
 2005, 1, 30, 15,3.1,60
 2005, 1, 30, 16,3.2,59
 2005, 1, 30, 17,2.6,61
 2005, 1, 30, 18,1.4,65
 2005, 1, 30, 19,0.6,70
